,games,name,pAssists,pBlocks,pFaceoffWins,pGoals,pHits,pPPpoints,pPenaltyMin,positionX,positionY
214,35.0,Kevin Klein,0.139483892731,2.10134334466,-1.0,-1.0,1.01030845794,-1.0,-0.28886129929,D,D
215,35.0,Johnny Boychuk,-0.0884128858155,2.10134334466,-1.0,-0.230961866818,0.986932778197,-1.0,-0.179455345335,D,D
216,37.0,Shea Weber,0.293468202559,2.13838012879,-1.0,0.636804134812,0.857418876916,5.57012034523,0.0349211860642,D,D
217,30.0,Matt Irwin,-0.335301062574,1.48227674679,-1.0,-0.327091633466,1.2635449885,-1.0,-0.489438881542,D,D
218,37.0,Jake Muzzin,-0.4610549156,1.04676964921,-1.0,-0.454398621729,0.791082488455,-0.178734956846,0.241905423277,D,D
219,38.0,Brett Ritchie,-0.580190144783,-0.601418541996,-1.0,0.239568043615,0.700888276073,-0.200347194824,-0.0426979028906,RW,RW
220,39.0,Nick Holden,0.329397874852,0.52108223076,-1.0,0.207784247625,0.636297582045,0.55829777419,-0.509075847636,D,D
221,33.0,Josh Gorges,-0.879145647741,1.37135837136,-1.0,-1.0,0.909013845719,-1.0,0.450457722893,D,D
222,34.0,Brandon Manning,-0.296201125078,0.262174617013,-1.0,-0.406257323647,0.780676780461,-1.0,0.520420977762,D,D
223,30.0,Kyle Clifford,-0.468240850059,-0.915855025532,-1.0,-0.551394422311,0.990828724821,-1.0,1.87190629133,LW,LW
224,33.0,Marc Methot,-0.516582590963,0.644651773684,-1.0,-1.0,0.809844295292,-1.0,-0.419816910843,D,D
225,37.0,Cody Ceci,-0.78442196624,2.03604164633,-1.0,-0.81813287391,0.592073323071,-1.0,-0.482539406968,D,D
226,35.0,Dan Girardi,-0.544206442908,2.75046171913,-1.0,-0.423221400114,0.612921902301,-1.0,-0.562376184179,D,D
227,32.0,Jamie McGinn,-0.626106847698,-0.605570432183,-1.0,0.261703187251,0.764133330642,-1.0,0.136796240317,LW,LW
228,38.0,Aaron Ekblad,-0.685142608588,0.0960990095116,-1.0,0.239568043615,0.442525499961,0.599305610353,0.813835552418,D,D
229,21.0,Lance Bouma,-0.620172035756,0.08186395744,-1.0,-0.359134889015,1.61028423802,-1.0,0.367574424442,C,LW
230,38.0,Brent Seabrook,0.994096812279,0.992907290021,-1.0,-0.645837701824,0.420995268618,0.599305610353,-0.596925432796,D,D
231,30.0,Erik Gudbranson,-0.335301062574,0.851189438286,-1.0,-0.775697211155,0.799927340249,-1.0,0.148762516531,D,D
232,36.0,Calvin de Haan,-0.224517906336,2.78652385104,-1.0,-0.626162018592,0.477213094902,-1.0,0.382769695825,D,D
233,36.0,Kyle Quincey,-0.224517906336,1.03350354963,-1.0,-0.626162018592,0.386307673677,-1.0,-0.0426979028906,D,D
234,25.0,Darnell Nurse,-0.680944510035,0.262174617013,-1.0,-0.192509960159,0.963557098454,-1.0,0.301930852069,D,D
235,38.0,Travis Konecny,0.469334493258,-0.568203420495,-1.0,-0.114594254561,0.270283649219,0.599305610353,0.763451231517,C,F
237,35.0,Rene Bourque,-0.544206442908,-0.350881625536,-1.0,0.730335799659,0.355789425123,0.736388948383,0.367574424442,RW,LW
238,26.0,Kris Letang,1.91444918718,1.5728944116,-1.0,-0.482378179589,0.793633888011,0.168723330642,0.472772457091,D,D
239,38.0,Ben Chiarot,-0.370285217175,1.05933753302,-1.0,-1.0,0.162632492506,-1.0,-0.395388149194,D,D
240,38.0,Braydon Coburn,-0.580190144783,0.195744374013,-1.0,-0.822918850912,0.162632492506,-1.0,0.209223701612,D,D
241,38.0,Alex Killorn,-0.265332753371,-0.501773177495,-1.0,1.12497378905,0.141102261163,0.599305610353,0.713066910617,LW,LW
242,36.0,Karl Alzner,-0.667650531287,1.69965126417,-1.0,-0.439243027888,0.204496831228,-1.0,-0.361798601927,D,D
243,38.0,Jason Demers,-0.0554278257628,0.660756075018,-1.0,0.239568043615,0.0980417984775,-1.0,-0.0930822237911,D,D
244,25.0,Cody McLeod,-1.0,-0.899026030639,-1.0,-0.730836653386,0.636297582045,-1.0,2.44628754959,LW,LW
245,36.0,Dan Hamhuis,-0.113734750098,0.89326192552,-1.0,-0.813081009296,0.136317765309,-0.155922038981,-0.574532401285,D,D
246,36.0,Jason Garrison,-0.446084218811,1.03350354963,-1.0,-0.813081009296,0.113591410003,-1.0,-0.574532401285,D,D
247,36.0,Thomas Hickey,-0.113734750098,1.31398679786,-1.0,-0.439243027888,0.113591410003,-1.0,-0.361798601927,D,D
248,37.0,Brent Burns,1.1557803376,1.52434923403,-1.0,1.72800689135,0.0171579564063,2.28506017262,-0.275555169755,D,D
249,38.0,Dougie Hamilton,0.679239420866,0.760401439519,-1.0,0.0624868945272,-0.0311395895786,-1.0,0.813835552418,D,D
250,21.0,Justin Falk,-0.810086017878,-0.278757361707,-1.0,-1.0,0.675257048284,-1.0,-0.361798601927,D,D
251,33.0,Travis Hamonic,0.208543522593,1.86857867503,-1.0,-0.592176747555,0.0660726670899,-1.0,1.84289713687,D,D
252,33.0,Cody Franson,-0.154019534185,0.376917764015,-1.0,-0.796088373778,0.0412802794832,-0.0791876788878,0.160366178314,D,D
253,39.0,Marc Staal,-0.693215875034,0.779989844506,-1.0,-0.482378179589,-0.118916686591,-1.0,0.0800331352003,D,D
254,39.0,Marc Staal,-0.693215875034,0.779989844506,-1.0,-0.482378179589,-0.118916686591,-1.0,0.0800331352003,D,D
255,39.0,Marc Staal,-0.693215875034,0.779989844506,-1.0,-0.482378179589,-0.118916686591,-1.0,0.0800331352003,D,D
256,39.0,Marc Staal,-0.693215875034,0.779989844506,-1.0,-0.482378179589,-0.118916686591,-1.0,0.0800331352003,D,D
257,31.0,Kris Russell,-0.356742963781,3.11224633285,-1.0,-1.0,0.0820677558684,-1.0,-0.3823857438,D,D
258,31.0,Nathan Beaulieu,0.0292112579503,1.64649516471,-1.0,-0.782932784989,0.0820677558684,-1.0,0.544035640499,D,D
259,35.0,Scottie Upshall,-0.658154832181,-0.711502944683,-1.0,-0.230961866818,-0.0415971305165,-1.0,0.0393565625759,RW,LW
260,38.0,Damon Severson,0.574286957062,0.228959495513,-1.0,-0.468756552736,-0.138790746292,-1.0,0.763451231517,D,D
261,32.0,Dennis Wideman,0.121679456907,0.617161228048,-1.0,-0.369148406375,-0.00288116094135,0.899175412294,0.316290383525,D,D
262,39.0,Mark Giordano,0.0226137498865,2.26870862355,-1.0,-0.137296965982,-0.181851208978,0.55829777419,0.669142118037,D,D
263,28.0,Ryan Ellis,0.139483892731,2.02020354785,-1.0,-0.0387023335231,0.139564387496,-1.0,0.29919570322,D,D
264,38.0,Jay Bouwmeester,-0.265332753371,0.494680467516,-1.0,-0.822918850912,-0.20338144032,-1.0,-0.0930822237911,D,D
265,38.0,Colton Parayko,0.78419188467,1.29184338352,-1.0,-1.0,-0.224911671663,-1.0,-0.496156790995,D,D
266,37.0,Michael Matheson,-0.0298988480807,0.876205511777,-1.0,-0.454398621729,-0.203963338465,-1.0,-0.275555169755,D,D
268,38.0,Justin Schultz,0.78419188467,0.660756075018,-1.0,0.239568043615,-0.267972134348,-0.200347194824,-0.496156790995,D,D
269,38.0,Mark Pysyk,-0.370285217175,0.727186318018,-1.0,-0.822918850912,-0.267972134348,-1.0,-0.697694074597,D,D
270,23.0,Brendan Smith,-0.479800831579,0.317051774275,-1.0,-0.414862289971,0.173865656684,0.321165504204,0.997847854837,D,D
271,37.0,Francois Beauchemin,-0.137687864961,2.13838012879,-1.0,-1.0,-0.270299726926,-1.0,-0.275555169755,D,D
272,16.0,Alex Petrovic,-0.00295159386068,0.262174617013,-1.0,-0.579432270916,0.585163282606,-1.0,-0.282023427168,D,D
273,36.0,Connor Brown,-0.00295159386068,-0.0183086312119,-1.0,0.308432934927,-0.295482985508,-0.155922038981,-0.680899300964,RW,RW
275,32.0,Mike Green,0.370941558442,0.774933055175,-1.0,0.471987051793,-0.258552658136,-0.0504122938531,0.196627621387,D,D
276,39.0,Brian Campbell,-0.284170375079,0.585809134196,-1.0,-0.482378179589,-0.412611124394,-0.220851112905,-0.410891017163,D,D
277,17.0,Jamie Oleksiak,-0.765400375026,1.00463027408,-1.0,0.583313803609,0.347539185214,-1.0,1.02722797035,D,D
278,34.0,Alexandre Burrows,-0.0616015001042,-0.703017737173,-1.0,0.385399578158,-0.350293607129,-1.0,0.858292306154,RW,RW
279,39.0,Ben Hutton,-0.284170375079,1.13598781341,-1.0,-0.309837572786,-0.433589298523,-0.220851112905,-0.116336525745,D,D
281,29.0,P.K. Subban,0.375239180882,0.871500294192,-1.0,0.624261574392,-0.266487290807,2.14346275138,0.650520857085,D,D
283,36.0,Matt Moulson,-0.224517906336,-0.579275127662,-1.0,0.495351925631,-0.477293827958,4.90854572714,-0.787266200642,LW,LW
284,30.0,David Schlemko,-0.0694214876033,0.851189438286,-1.0,-0.775697211155,-0.400024219917,0.0128935532234,-0.489438881542,D,D
286,39.0,Cam Fowler,0.329397874852,1.03889745825,-1.0,0.552865461232,-0.559458343296,2.89574443547,-0.705445508582,D,D
287,32.0,Jared Spurgeon,0.495572609209,1.87933584506,-1.0,-0.158864541833,-0.463089855891,-1.0,-0.282023427168,D,D
288,25.0,Marco Scandella,-0.680944510035,0.91850541786,-1.0,-0.461673306773,-0.312755015541,-1.0,-0.080989986775,D,D
289,26.0,Matt Puempel,-0.846607937517,-0.708728934535,-1.0,0.294054551027,-0.339187514943,2.50616999193,-0.337252394309,LW,LW
290,30.0,Troy Stecher,0.196458087367,0.430464565948,-1.0,-0.775697211155,-0.427295846284,-1.0,-0.0426979028906,D,D
291,37.0,Alex Pietrangelo,0.185679185679,1.89959033638,-1.0,0.273069882632,-0.557757410258,1.46379512946,-0.275555169755,D,D
293,40.0,Duncan Keith,1.49262101535,0.703935732968,-1.0,-0.831772908367,-0.611379324264,-1.0,-0.521348951445,D,D
294,36.0,Morgan Rielly,0.772530499803,1.34904720389,-1.0,-0.813081009296,-0.568199249183,-0.155922038981,-0.414982051766,D,D
295,30.0,Rick Nash,-0.0694214876033,-0.116477768091,-1.0,1.91593625498,-0.481839099019,3.05157421289,-0.234158322312,RW,LW
296,17.0,Eric Gelinas,-0.765400375026,-0.10905321152,-1.0,-1.0,-0.133724809506,-1.0,0.126237761305,D,D
297,37.0,Tyson Barrie,0.832413286959,0.364513099474,-1.0,-0.454398621729,-0.601981669232,-1.0,-0.275555169755,D,D
298,31.0,Andrew MacDonald,0.157862665194,1.93150233629,-1.0,-0.565865569978,-0.551337759762,-1.0,-0.50590859504,D,D
301,33.0,Trevor Daley,0.0876891703338,1.33311065569,-1.0,-0.388265121333,-0.603321798292,-0.0791876788878,0.566494340724,D,D
302,39.0,T.J. Brodie,0.124875124875,0.974170554816,-1.0,-0.482378179589,-0.685327388068,-0.220851112905,-0.410891017163,D,D
307,35.0,Marc-Edouard Vlasic,-0.316309664362,1.77678415743,-1.0,-0.423221400114,-0.719491843078,-0.131805525809,0.695792286308,D,D
312,30.0,Ryan Murray,-0.468240850059,1.01947938722,-1.0,-1.0,-0.781826989061,-1.0,0.276402796146,D,D
313,18.0,Ryan Sproul,0.107831562377,-0.228671067381,-1.0,-0.626162018592,-0.636378315101,0.688155922039,-0.574532401285,D,D
317,16.0,Chris Tanev,-0.252213695396,1.76100697472,-1.0,-1.0,-0.744328502805,-1.0,-0.282023427168,D,D
